ApplicantIncome,CoapplicantIncome,LoanAmount,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Self_Employed_Yes,Loan_Amount_Term_360.0,Loan_Amount_Term_Other,Credit_History_1.0,Property_Area_Semiurban,Property_Area_Urban,Loan_status
-0.2511455497428155,-0.2083030587744212,0.23698499843997203,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.5270250248085274,-0.9939001236125918,-1.4535618836353577,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Y
-0.9805708818165579,-0.9939001236125918,-1.4535618836353577,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
-0.8144914378269994,-0.9939001236125918,-1.6250666397879274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.867460297039616,0.5569830939534366,-1.6495673192382945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.07899675730181119,-0.9939001236125918,-0.32653062891847123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.6931044687980861,1.0263102416453078,-0.7185415001243448,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.5628893565670701,-0.9939001236125918,-0.6695401412236106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
1.3583353077905482,-0.9939001236125918,0.7759999463480483,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Y
-0.7571085070133313,0.5780193957819749,-0.522536064521408,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Y
-0.682621048745589,-0.9939001236125918,-1.3555591658338892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.3432892944147633,-0.9939001236125918,-1.3555591658338892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-1.1736865143625563,-0.029131798372733175,-0.6205387823228764,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,N
-0.3432892944147633,1.3636164606201455,0.8005006257984153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
0.5306968825934123,-0.9939001236125918,0.11448160118813655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y
-0.7885587671708224,0.29946974398339915,0.481991792943643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-1.002641239821815,-0.9939001236125918,-0.6450394617732434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,N
-0.43157072643579114,-0.9939001236125918,-1.257556448032421,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.6622059675907264,-0.9939001236125918,-1.478062563085725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N
-0.4006722252284314,0.9929423146069367,-0.37553198781920544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.15900180507086767,0.06444347527835086,0.4574911134932759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
0.3922053861104249,-0.9939001236125918,0.23698499843997203,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
0.5489049279477493,-0.9939001236125918,-0.008021796063698941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
0.11301535734392434,-0.9939001236125918,-1.3310584863835222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.8178019915277879,0.3429931270769266,0.8250013052487825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,N
-0.24562796024150124,2.2094208720710293,2.8830583790796185,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.4889536572494592,-0.9939001236125918,-1.3310584863835222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N
0.3370294910972825,-0.9939001236125918,-0.6205387823228764,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,N
-0.5562682491654929,0.21314836751456967,-1.3555591658338892,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
1.2661915631186005,0.23563544877955886,2.0745359572175044,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
1.4041313006514564,-0.9939001236125918,-0.4980353850710409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
0.3464093932495167,0.5170866594510365,0.8495019846991495,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
-0.3256330080105577,0.39667196622561046,-0.32653062891847123,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,N
0.12405053634655283,0.6788485666153135,1.3885169326072258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.04423594344353148,-0.9939001236125918,-1.4290612041849906,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,N
1.2661915631186005,3.1074533432341456,1.5355210093094283,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Y
1.7269102864783394,-0.9939001236125918,-1.01254965352875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
0.8540276273704268,2.263099711219713,-1.3555591658338892,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
-0.39625815362738,-0.9939001236125918,-2.3355863438485733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
1.1464598709400815,-0.9939001236125918,0.8495019846991495,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,N
-0.11430933011022233,0.2160499263874715,-0.37553198781920544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.04865001504458288,-0.9939001236125918,-1.551564601436826,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.5764928754543205,1.6661039731201615,2.711553622927049,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.747728604861097,-0.9939001236125918,0.8495019846991495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,N
-0.584959714572327,-0.9939001236125918,-0.7430421795747119,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
0.49924662243592116,-0.391826657485462,-0.008021796063698941,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
0.3464093932495167,-0.9939001236125918,-1.01254965352875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,N
1.4637212672656503,-0.9939001236125918,0.28598635734070627,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Y
-0.8580803948873819,0.5780193957819749,-0.2530285905673699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.15900180507086767,-0.9939001236125918,-0.30202994946810413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Y
1.7583605466358307,-0.9939001236125918,0.3104870367910733,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Y
1.1558397730923158,2.149213525458316,-0.13052519331553444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
-0.9607075596118267,0.020194702466597946,-0.9880489740783829,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
0.9671382121473687,3.0864170414056074,1.5110203298590612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
0.7232607561892793,0.29294123651937004,1.5110203298590612,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
0.5461461331970922,-0.9939001236125918,0.06548024228740236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
-0.6191687694804753,-0.9939001236125918,-1.3310584863835222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.44150238753815674,0.2965681851104973,0.3594883956918075,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.18658975257743887,-0.9939001236125918,-0.4490340261703067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
0.1808817082100895,1.1822690310637811,1.1435101381035546,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N
2.048033995454828,-0.9939001236125918,1.462018970958327,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.030441969690245884,-0.9939001236125918,-0.8655455768265474,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.19541789577954166,0.15946952836588582,0.06548024228740236,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-1.2856935812392354,0.3139775383479083,-0.7185415001243448,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
3.3612202967676175,-0.9939001236125918,0.06548024228740236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Y
-0.2699053540472839,1.492735830464277,0.6044951901954785,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.6544813422888864,0.12465082189106384,1.5845223682101623,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.43027675366949314,-0.9939001236125918,0.3104870367910733,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,N
0.020871612671976545,1.3810258138575564,2.001033918866403,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.35266919656699747,1.54496389017651,-0.9145469357272816,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Y
0.9445160951919803,0.9407142548947037,1.3395155737064914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
1.0179000355594596,-0.9939001236125918,0.16348296008887075,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
2.0016862436437886,-0.9939001236125918,1.5110203298590612,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.5673034281681214,0.7506621487196338,-0.35103130836883834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
1.581797682593775,-0.9939001236125918,0.3839890751421746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y
-0.6881386382469032,-0.14737032244348278,-0.6940408206739777,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
1.2661915631186005,-0.0508934899194969,-0.4245333467199396,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y
1.8637465061109326,-0.9939001236125918,-0.13052519331553444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
-0.43929535173763107,-0.9939001236125918,-0.6205387823228764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
1.33957550348608,-0.2685104053871342,1.5110203298590612,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,N
-1.386665469113286,-0.9939001236125918,-2.213082946596738,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,N
2.9617468168724663,-0.9939001236125918,-1.2330557685820538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Y
-0.049753532944845726,0.1957390142771587,0.06548024228740236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
-0.860839189638039,-0.9939001236125918,0.06548024228740236,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Y
0.11687766999484432,0.05573879865964537,0.8005006257984153,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
0.3464093932495167,-0.9939001236125918,-0.32653062891847123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,N
-0.41667323478224266,-0.4861273208547715,-1.3555591658338892,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
-0.8580803948873819,1.7625808056441472,0.06548024228740236,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,N
-0.8073185714752908,0.7289004571728701,0.06548024228740236,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y
0.19577919986363795,-0.9939001236125918,0.11448160118813655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.8029044998742395,-0.9939001236125918,-1.7230693575893958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
0.40820639566423617,-0.9939001236125918,-0.7185415001243448,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Y
-0.6815175308453262,-0.9939001236125918,-1.1105523713302183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N
-0.9127045309503928,-0.2788109482356904,-1.1595537302309527,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Y
-0.34715160706568327,-0.33161931087274904,-0.4980353850710409,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Y
0.48986672028368694,1.7669331439535,0.6289958696458456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Y
-0.28976867625201513,-0.08716297583076979,0.06548024228740236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,N
1.0068648565568312,-0.9939001236125918,1.6335237271108967,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Y
